BranchCode,City,State,Group,ItemSubGroup,Item,Color,IMEI1,IMEStock,BranchName,WH Name
MW0217,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-A5,DIAMOND RED,869147034711472,1,3-VIKAS MARG-DELHI,MAIN WH
MW0032,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-A5,DIAMOND RED,869147034679232,1,NFCDELHI,MAIN WH
MW0074,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-A5,DIAMOND RED,869147034708213,1,2-DARYAGANJ-DELHI,MAIN WH
MW0193,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-A5,DIAMOND RED,869147036268695,1,2-DWARKA-SEC6,MAIN WH
MW0208,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-A5,DIAMOND RED,869147036266772,1,2-MALVIYA NAGAR-DELHI,MAIN WH
MW0099,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-A5,DIAMOND RED,869147030579196,1,NARAINA-DELHI,MAIN WH
MW0004,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-A5,DIAMOND RED,869147030600919,1,SAKET DELHI,MAIN WH
MW0001,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-A5,DIAMOND RED,869147036268190,1,VASANT KUNJ DELHI,MAIN WH
MW0144,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-A5,DIAMOND RED,869147030630635,1,SOUTH EX-DELHI,MAIN WH
MW0053,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-A5,DIAMOND RED,869147034712090,1,MALVIYA NGAR-DELHI,MAIN WH
MW0060,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-A5,DIAMOND RED,869147036266590,1,RAMESH NAGAR,MAIN WH
MW0147,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-A5,DIAMOND RED,869147034711639,1,BHAJANPURA-DELHI,MAIN WH
MW0004,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-A5,DIAMOND RED,869147030645831,1,SAKET DELHI,MAIN WH
MW0048,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-A5,DIAMOND RED,869147034711696,1,KINGSWAY CAMP DELHI,MAIN WH
MW0061,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-A5,DIAMOND RED,869147031289373,1,M2K-ROHINI,MAIN WH
MW0099,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9,MISTY BLACK,865468040626098,1,NARAINA-DELHI,MAIN WH
MW0048,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9,MISTY BLACK,865468040601299,1,KINGSWAY CAMP DELHI,MAIN WH
MW0224,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9,MISTY BLACK,865468040629514,1,2-JANAKPURI-DELHI,MAIN WH
MW0222,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9,MISTY BLACK,865468040632013,1,2-ASHOK VIHAR-DELHI,MAIN WH
MW0127,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9,MISTY BLACK,865468040631817,1,KAROL BAGH-DELHI,MAIN WH
MW0060,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9,MISTY BLACK,865468040601570,1,RAMESH NAGAR,MAIN WH
MW0027,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9,MISTY BLACK,865468040600994,1,SARITA VIHAR-DELHI,MAIN WH
MW0208,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9,MISTY BLACK,865468040629373,1,2-MALVIYA NAGAR-DELHI,MAIN WH
MW0184,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9,MISTY BLACK,865468040631957,1,BHOGAL-DELHI,MAIN WH
MW0075,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9,MISTY BLACK,865468040630918,1,NEHRUPLACE,MAIN WH
MW0222,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9,MISTY BLACK,865468040603535,1,2-ASHOK VIHAR-DELHI,MAIN WH
MW0147,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9,MISTY BLACK,865468040630793,1,BHAJANPURA-DELHI,MAIN WH
MW0053,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9,MISTY BLACK,865468040631296,1,MALVIYA NGAR-DELHI,MAIN WH
MW0004,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9,MISTY BLACK,865468040631098,1,SAKET DELHI,MAIN WH
MW0004,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9,MISTY BLACK,865468040603733,1,SAKET DELHI,MAIN WH
MW0074,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9,MISTY BLACK,865468040631056,1,2-DARYAGANJ-DELHI,MAIN WH
MW0144,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9,MISTY BLACK,865468040601679,1,SOUTH EX-DELHI,MAIN WH
MW0002,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9,MISTY BLACK,865468040604251,1,ALAKNANDA-DELHI,MAIN WH
MW0217,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9,MISTY BLACK,865468040603436,1,3-VIKAS MARG-DELHI,MAIN WH
MW0074,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9,STARRY PURPLE,865468040873856,1,2-DARYAGANJ-DELHI,MAIN WH
MW0002,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9,STARRY PURPLE,865468040868054,1,ALAKNANDA-DELHI,MAIN WH
MW0225,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9,STARRY PURPLE,865468040870399,1,SEC-10-DWARKA,MAIN WH
MW0053,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9,STARRY PURPLE,865468040870795,1,MALVIYA NGAR-DELHI,MAIN WH
MW0057,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9,STARRY PURPLE,865468040873351,1,MUNIRKA-DELHI,MAIN WH
MW0001,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9,STARRY PURPLE,865468040874250,1,VASANT KUNJ DELHI,MAIN WH
MW0127,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9,STARRY PURPLE,865468040873054,1,KAROL BAGH-DELHI,MAIN WH
MW0147,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9,STARRY PURPLE,865468040873799,1,BHAJANPURA-DELHI,MAIN WH
MW0184,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9,STARRY PURPLE,865468040873674,1,BHOGAL-DELHI,MAIN WH
MW0116,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9,STARRY PURPLE,865468040874433,1,NP2-NEHRU PLACE-II,MAIN WH
MW0075,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9,STARRY PURPLE,865468040873690,1,NEHRUPLACE,MAIN WH
MW0008,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9,STARRY PURPLE,865468040872676,1,KALKAJI DELHI,MAIN WH
MW0001,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9,STARRY PURPLE,865468040873237,1,VASANT KUNJ DELHI,MAIN WH
MW0004,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9,STARRY PURPLE,865468040863931,1,SAKET DELHI,MAIN WH
MW0147,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,SUNRISE RED,866778040668976,1,BHAJANPURA-DELHI,MAIN WH
MW0217,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,SUNRISE RED,866778047641513,1,3-VIKAS MARG-DELHI,MAIN WH
MW0004,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,SUNRISE RED,866778044986317,1,SAKET DELHI,MAIN WH
MW0004,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,SUNRISE RED,866778045075292,1,SAKET DELHI,MAIN WH
MW0099,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,SUNRISE RED,866778044907354,1,NARAINA-DELHI,MAIN WH
MW0224,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,SUNRISE RED,866778044982555,1,2-JANAKPURI-DELHI,MAIN WH
MW0053,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,SUNRISE RED,866778044984171,1,MALVIYA NGAR-DELHI,MAIN WH
MW0074,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,SUNRISE RED,866778047641133,1,2-DARYAGANJ-DELHI,MAIN WH
MW0008,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,SUNRISE RED,866778044985913,1,KALKAJI DELHI,MAIN WH
MW0032,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,SUNRISE RED,866778045076217,1,NFCDELHI,MAIN WH
MW0032,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,SUNRISE RED,866778045316316,1,NFCDELHI,MAIN WH
MW0184,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,SUNRISE RED,866778047641059,1,BHOGAL-DELHI,MAIN WH
MW0001,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,SUNRISE RED,866778044986051,1,VASANT KUNJ DELHI,MAIN WH
MW0001,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,SUNRISE RED,866778047639954,1,VASANT KUNJ DELHI,MAIN WH
MW0048,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,SUNRISE RED,866778044911430,1,KINGSWAY CAMP DELHI,MAIN WH
MW0127,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,SUNRISE RED,866778045310491,1,KAROL BAGH-DELHI,MAIN WH
MW0004,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,SUNRISE RED,866778045077736,1,SAKET DELHI,MAIN WH
MW0057,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,SUNRISE RED,866778044975278,1,MUNIRKA-DELHI,MAIN WH
MW0111,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,SUNRISE RED,866778045289257,1,SHANKAR ROAD-DELHI,MAIN WH
MW0147,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,SUNRISE RED,866778040670733,1,BHAJANPURA-DELHI,MAIN WH
MW0060,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,TWILIGHT BLUE,866778044808099,1,RAMESH NAGAR,MAIN WH
MW0008,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,TWILIGHT BLUE,866778044806093,1,KALKAJI DELHI,MAIN WH
MW0208,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,TWILIGHT BLUE,866778044932758,1,2-MALVIYA NAGAR-DELHI,MAIN WH
MW0075,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,TWILIGHT BLUE,866778045103235,1,NEHRUPLACE,MAIN WH
MW0048,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,TWILIGHT BLUE,866778044951311,1,KINGSWAY CAMP DELHI,MAIN WH
MW0184,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,TWILIGHT BLUE,866778045103052,1,BHOGAL-DELHI,MAIN WH
MW0144,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,TWILIGHT BLUE,866778045348178,1,SOUTH EX-DELHI,MAIN WH
MW0092,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,TWILIGHT BLUE,866778044952855,1,GOLE MARKET-DELHI,MAIN WH
MW0001,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,TWILIGHT BLUE,866778044950917,1,VASANT KUNJ DELHI,MAIN WH
MW0053,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,TWILIGHT BLUE,866778045349994,1,MALVIYA NGAR-DELHI,MAIN WH
MW0073,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,TWILIGHT BLUE,866778044932659,1,KHANNA MKT DELHI,MAIN WH
MW0048,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,TWILIGHT BLUE,866778044963233,1,KINGSWAY CAMP DELHI,MAIN WH
MW0056,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,TWILIGHT BLUE,866778045348335,1,MILAP NAGAR-DELHI,MAIN WH
MW0184,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,TWILIGHT BLUE,866778044932857,1,BHOGAL-DELHI,MAIN WH
MW0001,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,TWILIGHT BLUE,866778044962631,1,VASANT KUNJ DELHI,MAIN WH
MW0127,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,TWILIGHT BLUE,866778045329392,1,KAROL BAGH-DELHI,MAIN WH
MW0208,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,TWILIGHT BLUE,866778045349739,1,2-MALVIYA NAGAR-DELHI,MAIN WH
MW0075,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,TWILIGHT BLUE,866778044801433,1,NEHRUPLACE,MAIN WH
MW0074,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,TWILIGHT BLUE,866778044805392,1,2-DARYAGANJ-DELHI,MAIN WH
MW0057,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,TWILIGHT BLUE,866778047922871,1,MUNIRKA-DELHI,MAIN WH
MW0222,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,TWILIGHT BLUE,866778044801177,1,2-ASHOK VIHAR-DELHI,MAIN WH
MW0221,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,TWILIGHT BLUE,866778045112731,1,2-DAYALPUR - DELHI,MAIN WH
MW0001,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,TWILIGHT BLUE,866778044806952,1,VASANT KUNJ DELHI,MAIN WH
MW0099,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,TWILIGHT BLUE,866778047923119,1,NARAINA-DELHI,MAIN WH
MW0002,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,TWILIGHT BLUE,866778044791550,1,ALAKNANDA-DELHI,MAIN WH
MW0099,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,TWILIGHT BLUE,866778044932733,1,NARAINA-DELHI,MAIN WH
MW0127,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,TWILIGHT BLUE,866778044807356,1,KAROL BAGH-DELHI,MAIN WH
MW0147,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,TWILIGHT BLUE,866778045372293,1,BHAJANPURA-DELHI,MAIN WH
MW0218,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,TWILIGHT BLUE,866778044963175,1,2-KALKAJI DELHI,MAIN WH
MW0116,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,TWILIGHT BLUE,866778044806671,1,NP2-NEHRU PLACE-II,MAIN WH
MW0190,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,TWILIGHT BLUE,866778044805533,1,KUNDLI - DELHI,MAIN WH
MW0222,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,TWILIGHT BLUE,866778044952350,1,2-ASHOK VIHAR-DELHI,MAIN WH
MW0217,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,TWILIGHT BLUE,866778044806291,1,3-VIKAS MARG-DELHI,MAIN WH
MW0002,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,TWILIGHT BLUE,866778044932873,1,ALAKNANDA-DELHI,MAIN WH
MW0147,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,TWILIGHT BLUE,866778045104795,1,BHAJANPURA-DELHI,MAIN WH
MW0061,NEW DELHI,DELHI,MOBILE PHONES,OPPO-SMART PHONE,OPPO-F9-PRO,TWILIGHT BLUE,866778045349937,1,M2K-ROHINI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-5A-2GB-16GB,BLUE,868864040315212,1,WH-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6-3GB-32GB,BLACK,868150034779912,1,WH-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6-3GB-32GB,BLACK,868150034810758,1,WH-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6-3GB-32GB,BLACK,868150034773816,1,WH-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6-3GB-32GB,BLACK,868150034742613,1,WH-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6-3GB-32GB,BLACK,868150034786438,1,WH-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6-3GB-32GB,BLACK,868150034772990,1,WH-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6-3GB-32GB,BLACK,868150034814339,1,WH-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6-3GB-32GB,BLACK,868150034772313,1,WH-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6-3GB-32GB,BLACK,868150034761431,1,WH-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6-3GB-32GB,BLACK,868150034806194,1,WH-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6-3GB-32GB,BLACK,868150034775258,1,WH-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6-3GB-32GB,BLACK,868150034813950,1,WH-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6-3GB-32GB,BLACK,868150034772396,1,WH-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6-3GB-32GB,BLACK,868150034695233,1,WH-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6-3GB-32GB,BLACK,868150034814198,1,WH-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6-3GB-32GB,BLACK,868150034822837,1,WH-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6-3GB-32GB,BLACK,868150034810816,1,WH-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6-3GB-32GB,BLACK,868150034831853,1,WH-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6-3GB-32GB,BLACK,868150034796536,1,WH-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6-3GB-32GB,BLACK,868150034304539,1,WH-DELHI,MAIN WH
MW0147,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6A-2GB-16GB,BLUE,867024045704758,1,BHAJANPURA-DELHI,MAIN WH
MW0001,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6A-2GB-16GB,BLUE,867024045849934,1,VASANT KUNJ DELHI,MAIN WH
MW0060,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6A-2GB-16GB,BLUE,867024044943779,1,RAMESH NAGAR,MAIN WH
MW0116,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6A-2GB-16GB,BLUE,867024045029883,1,NP2-NEHRU PLACE-II,MAIN WH
MW0190,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6A-2GB-16GB,BLUE,867024045816214,1,KUNDLI - DELHI,MAIN WH
MW0073,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6A-2GB-16GB,BLUE,867024045832468,1,KHANNA MKT DELHI,MAIN WH
MW0144,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6A-2GB-16GB,BLUE,867024045808195,1,SOUTH EX-DELHI,MAIN WH
MW0074,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6A-2GB-16GB,BLUE,867024044945071,1,2-DARYAGANJ-DELHI,MAIN WH
MW0224,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6A-2GB-16GB,BLUE,867024044944843,1,2-JANAKPURI-DELHI,MAIN WH
MW0008,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6A-2GB-16GB,BLUE,867024044998989,1,KALKAJI DELHI,MAIN WH
MW0002,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6A-2GB-16GB,BLUE,867024045715879,1,ALAKNANDA-DELHI,MAIN WH
MW0048,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6A-2GB-16GB,BLUE,867024044960757,1,KINGSWAY CAMP DELHI,MAIN WH
MW0004,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6A-2GB-16GB,BLUE,867024044984666,1,SAKET DELHI,MAIN WH
MW0001,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6A-2GB-16GB,BLUE,867024045790328,1,VASANT KUNJ DELHI,MAIN WH
MW0185,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6A-2GB-16GB,BLUE,867024045049477,1,2-TUGLAKABAD EXT.-DELHI,MAIN WH
MW0208,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6A-2GB-16GB,BLUE,867024045797380,1,2-MALVIYA NAGAR-DELHI,MAIN WH
MW0002,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6A-2GB-16GB,BLUE,867024045832062,1,ALAKNANDA-DELHI,MAIN WH
MW0181,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6A-2GB-16GB,BLUE,867024044976845,1,TUGLAKABAD-DELHI,MAIN WH
MW0092,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6A-2GB-16GB,BLUE,867024044953943,1,GOLE MARKET-DELHI,MAIN WH
MW0147,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6A-2GB-16GB,BLUE,867024045050277,1,BHAJANPURA-DELHI,MAIN WH
MW0008,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6A-2GB-16GB,BLUE,867024045059369,1,KALKAJI DELHI,MAIN WH
MW0027,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6A-2GB-16GB,BLUE,867024045722040,1,SARITA VIHAR-DELHI,MAIN WH
MW0027,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6A-2GB-16GB,GOLD,868147032087561,1,SARITA VIHAR-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6A-2GB-16GB,GOLD,867024045195122,1,WH-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6A-2GB-16GB,GOLD,867024045202100,1,WH-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6A-2GB-16GB,GOLD,867024045217041,1,WH-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6A-2GB-16GB,GOLD,867024045266857,1,WH-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6A-2GB-16GB,GOLD,867024043844002,1,WH-DELHI,MAIN WH
MW0144,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6A-2GB-16GB,GOLD,867024044145870,1,SOUTH EX-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6A-2GB-16GB,GOLD,867024044511287,1,WH-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6A-2GB-16GB,GOLD,867024044627240,1,WH-DELHI,MAIN WH
MW0181,NEW DELHI,DELHI,MOBILE PHONES,MI-SMART PHONE,REDMI-6A-2GB-16GB,GOLD,867024044713347,1,TUGLAKABAD-DELHI,MAIN WH
